timestamp_utc,input_text,predicted_label,confidence,route_system,needs_llm_reconfirm,latency_s,model
2026-06-14T06:23:07Z,good morning Friday,chat,0.961425,False,False,0.3272,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-14T06:23:22Z,can you tell me what's my name,chat,0.999043,False,False,0.3108,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-14T06:23:33Z,how much is 3 + 2,chat,1.000000,False,False,0.0000,keyword_math
2026-06-14T06:23:48Z,please tell me the current time,chat,0.559771,False,False,0.2977,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-14T06:24:49Z,hi Friday open YouTube for,system,1.000000,True,False,0.0000,keyword_open_site
2026-06-14T06:28:32Z,good morning Friday,chat,0.961425,False,False,0.2822,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-14T06:28:46Z,can you tell me what's my name,chat,0.999043,False,False,0.2899,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-14T06:28:57Z,please tell me how much is 3 + 2,chat,1.000000,False,False,0.0000,keyword_math
2026-06-14T06:29:12Z,please tell me the current time,chat,0.559771,False,False,0.2443,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-14T06:30:06Z,hi Friday open YouTube for me,system,1.000000,True,False,0.0000,keyword_open_site
2026-06-14T07:44:57Z,hi good morning,chat,0.998866,False,False,6.5633,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-26T08:30:23Z,hi good morning how are you today,chat,0.998947,False,False,5.1187,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-26T08:30:44Z,do you know what is my name,chat,0.999640,False,False,0.2325,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-26T08:31:01Z,What is one plus one equal to?,chat,1.000000,False,False,0.0000,keyword_math
2026-06-26T08:31:54Z,thank you so much,chat,0.718199,False,False,0.5975,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-27T08:36:27Z,hi do you know what is the meaning of Science,chat,0.997737,False,False,5.2095,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-27T08:36:57Z,what is 1 / 5,chat,1.000000,False,False,0.0000,keyword_math
2026-06-27T08:37:09Z,do you know how we get free food in the world,chat,0.996864,False,False,0.4927,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-27T08:37:38Z,Can you tell me today's date?,chat,0.994429,False,False,0.8096,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-27T08:38:20Z,Can you tell me where it comes from in Malaysia? It’s simple.,chat,0.997221,False,False,0.2430,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-27T08:38:34Z,"Sabah, Malaysia",system,0.858955,True,False,0.2947,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-27T08:38:53Z,"Can you tell me the origin of Sabah, Malaysia?",chat,0.998293,False,False,0.2946,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-27T08:39:10Z,Turn on manual operation,system,0.996258,True,False,0.2866,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-27T08:40:16Z,can you tell me how the world is created,chat,0.994989,False,False,0.2873,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-27T08:40:39Z,thank you so much,chat,0.718199,False,False,0.2357,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-28T05:23:44Z,hello good morning how are you,chat,0.999089,False,False,5.7671,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-06-28T05:24:05Z,what is 1 - 3 = 2,chat,1.000000,False,False,0.0000,keyword_math
2026-07-06T14:55:52Z,he who invented mathematics,system,0.926636,True,False,6.1516,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-06T14:56:15Z,may I ask who invented mathematics,chat,0.986191,False,False,0.6216,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-06T14:56:36Z,who invented Python programming language,system,0.756358,True,False,1.0624,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-06T14:56:57Z,can you explain to me who invented Python programming language,chat,1.000000,False,False,0.0000,keyword_explain
2026-07-06T14:57:49Z,please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T04:53:49Z,please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T05:23:39Z,good morning how are you,chat,0.998786,False,False,3.3256,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:23:53Z,do you know what is my name,chat,0.999640,False,False,0.5710,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:24:07Z,do you know what is my name,chat,0.999640,False,False,0.2845,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:24:19Z,hi,chat,0.999225,False,False,0.8362,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:24:29Z,do you know who am I,chat,0.999539,False,False,0.3030,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:24:40Z,my name is Sharni,chat,0.998630,False,False,0.2921,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:24:50Z,do you know what is my name,chat,0.999640,False,False,0.2119,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:25:05Z,hi do you know me,chat,0.999684,False,False,0.2833,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:25:38Z,open gesture,system,0.889912,True,False,0.2842,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:26:09Z,hi how are you what is my name,chat,0.999672,False,False,0.2838,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:28:42Z,good afternoon Friday how are you,chat,0.998286,False,False,0.3361,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:29:21Z,could you tell me who invented the computer,chat,0.985286,False,False,0.2862,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:29:42Z,please open Notepad for me,system,0.756358,True,False,0.2541,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T05:30:18Z,"Okay, what is one plus one equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T05:31:30Z,open YouTube and search Justin Bieber daisies,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T05:35:35Z,hello please open WhatsApp for me,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:13:01Z,good morning Friday how are you,chat,0.998158,False,False,0.2889,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:14:12Z,hello good day Friday how are you,chat,0.998943,False,False,0.3171,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:14:38Z,excellent could you tell me who invented computer,chat,0.965738,False,False,0.2947,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:15:01Z,thanks for the information please open Notepad for me,system,0.842604,True,False,0.2805,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:16:33Z,hello good day Friday how are you,chat,0.998943,False,False,0.2057,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:16:57Z,excellent job could you tell me who invented calculator,chat,0.995993,False,False,0.2891,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:17:14Z,thanks for the information now please open Notepad,system,0.877896,True,False,0.2187,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:17:55Z,Thank you very much. What is one plus one?,chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T06:18:47Z,hi Friday please open YouTube and search Justin Bieber,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:19:41Z,what is 1 + 1 =,chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T06:19:50Z,good morning do you know who am I,chat,0.999447,False,False,0.2116,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:20:04Z,thank you so much,chat,0.718199,False,False,0.2986,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:21:11Z,good morning do you know who am I,chat,0.999447,False,False,0.2917,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:21:36Z,excellent could you tell me who invented calculator,chat,0.996343,False,False,0.2728,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:21:53Z,thanks for information now please open Notepad,system,0.887205,True,False,0.2383,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:22:31Z,"Okay, what is one plus one equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T06:22:43Z,OK thank you very much,system,0.618320,True,False,0.2696,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:24:07Z,good morning do you know who am I,chat,0.999447,False,False,0.2811,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:24:33Z,excellent no explain to me who invented calculator,chat,1.000000,False,False,0.0000,keyword_explain
2026-07-07T06:24:49Z,thank you for the information please open Notepad for me,system,0.794066,True,False,0.2705,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:25:14Z,"Hello, can you tell me today's date?",chat,0.997919,False,False,0.2911,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:25:28Z,"Okay, what is one plus one equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T06:27:14Z,hello good morning I would like to open YouTube and search Justin Bieber,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:28:52Z,hi Friday please open YouTube and search Justin Bieber,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:31:00Z,good morning please open YouTube and search Justin Bieber,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:34:24Z,hello good morning please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:36:12Z,hi there open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:37:03Z,so,system,0.851953,True,False,0.2018,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T06:38:33Z,hi there open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:41:50Z,hi there open Google News,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:44:30Z,hi I would like to open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:46:20Z,good morning please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T06:47:27Z,open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T07:09:44Z,hello good morning,chat,0.998821,False,False,5.2918,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T07:10:00Z,what is 1 + 1,chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T07:16:15Z,good afternoon do you know who am I,chat,0.999379,False,False,0.6099,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T07:16:41Z,excellent please tell me who invented calculator,chat,0.870872,False,False,0.8610,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T07:16:57Z,thank you for information now please open Notepad,system,0.900355,True,False,0.2920,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T07:17:42Z,"Okay, what is one plus one equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T07:18:51Z,hi there please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T07:22:44Z,good morning open YouTube and search Justin Bieber,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T07:28:34Z,hi there please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T07:29:39Z,hi please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T07:31:05Z,good morning please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T07:32:56Z,hi there please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T07:34:05Z,so previously thank you,chat,0.822475,False,False,0.2811,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T07:34:46Z,hi there please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T07:43:01Z,hi there good morning,chat,0.999316,False,False,5.0026,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:12:12Z,good morning Friday do you know who I am,chat,0.999060,False,False,0.6286,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:12:39Z,excellent know let me know who invented calculator,chat,0.995874,False,False,0.8285,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:12:55Z,thank you for the information could you please open Notepad,system,0.633864,True,False,0.2967,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:13:31Z,"Okay, what is one plus one equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T08:19:54Z,good morning Friday do you know who am I,chat,0.999376,False,False,0.2490,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:20:18Z,excellent no explain to me who invented calculator,chat,1.000000,False,False,0.0000,keyword_explain
2026-07-07T08:20:34Z,thank you for the information please open Notepad,system,0.894973,True,False,0.2224,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:21:13Z,"Okay, what is one plus one equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T08:22:11Z,good morning please open YouTube for me,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T08:24:05Z,good morning Friday do you know who am I,chat,0.999376,False,False,0.2607,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:24:31Z,thanks tell me who invented calculator,chat,0.988896,False,False,0.3074,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:29:28Z,good evening do you know who am I,chat,0.999507,False,False,0.2931,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:29:54Z,excellent could you tell me who invented calculator,chat,0.996343,False,False,0.2881,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:30:17Z,thanks for your information now open Notepad,system,0.779658,True,False,0.2557,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:30:54Z,"Okay, what is one plus one equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T08:32:05Z,hello please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T08:34:08Z,hello open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T08:42:33Z,good morning do you know who am I,chat,0.999447,False,False,0.2141,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:42:57Z,excellent could you let me know who invented calculator,chat,0.996434,False,False,0.3046,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:43:22Z,thanks for the information now please open Notepad,system,0.877896,True,False,0.2507,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:44:14Z,"Okay, so what does one plus one equal?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T08:45:22Z,hi there please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T08:48:15Z,good evening do you know who am I,chat,0.999507,False,False,0.2434,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:48:42Z,great job no tell me who invented calculator,chat,0.984215,False,False,0.2954,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:48:57Z,please open Notepad,system,0.922900,True,False,0.2171,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T08:49:38Z,"Okay, so what does one plus one equal?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T08:50:53Z,hi please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T08:54:26Z,hi please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T09:20:51Z,good evening do you know who am I,chat,0.999507,False,False,0.2208,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T09:21:19Z,excellent could you let me know who invented calculator,chat,0.996434,False,False,0.3198,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T09:21:35Z,thanks for information now open Notepad,system,0.806853,True,False,0.2827,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T09:22:17Z,"Okay, what is one plus one equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T09:23:20Z,hi there please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T09:25:41Z,good evening do you know who am I,chat,0.999507,False,False,0.3091,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T09:26:05Z,excellent know let me know who invented calculator,chat,0.995874,False,False,0.2625,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T09:26:20Z,thank you for your information open Notepad,system,0.888372,True,False,0.2186,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T09:27:00Z,"Okay, what is one plus one equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-07T09:28:32Z,hi please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T09:33:50Z,hello good evening please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-07T10:21:54Z,hello thank you for your time,chat,0.993843,False,False,0.2596,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T10:29:37Z,thank you for your time,system,0.840521,True,False,0.2401,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T10:29:53Z,hi thank you so much for your time,chat,0.998342,False,False,0.2858,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-07T10:30:22Z,hello thank you so much for your time,chat,0.996623,False,False,0.2990,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T06:00:05Z,hi good morning how are you today,chat,0.998947,False,False,3.3672,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T06:00:48Z,how are you today,chat,0.998899,False,False,0.6137,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T06:01:02Z,type how are you today,chat,0.998916,False,False,0.8472,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T06:01:16Z,enter hello,chat,0.999175,False,False,0.2463,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T06:04:03Z,thank you for your time,system,0.840521,True,False,0.2913,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T06:04:39Z,thank you for your time have a nice day,system,0.817866,True,False,0.3061,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T06:04:55Z,thank you Friday for your help,system,0.743168,True,False,0.3444,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T06:05:11Z,hello thank you for your time,chat,0.993843,False,False,0.3256,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T06:05:33Z,please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-13T06:43:45Z,good morning hello,chat,0.999152,False,False,2.9656,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T07:01:28Z,hello please set timer for 10 seconds,chat,0.996727,False,False,0.5847,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T09:16:40Z,good morning Friday how are you,chat,0.998158,False,False,0.9133,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T09:17:14Z,can you tell me who invented microsc,chat,0.680029,False,False,0.3324,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T09:17:31Z,fantastic now open Notepad for me,system,0.805326,True,False,0.3003,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T09:18:27Z,"Okay, so what does one plus one equal?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-13T09:19:45Z,hello,chat,0.999578,False,False,0.2688,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T12:13:55Z,hello what is 3 * 3 = 2,chat,1.000000,False,False,0.0000,keyword_math
2026-07-13T12:14:13Z,hello what is the answer of 3,chat,0.998869,False,False,5.5095,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T12:14:29Z,hello what is the answer of 3 * 2,chat,1.000000,False,False,0.0000,keyword_math
2026-07-13T12:58:19Z,good morning Friday how are you today,chat,0.997527,False,False,0.3131,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T12:58:51Z,please open Notepad for me,system,0.756358,True,False,0.6493,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T12:59:46Z,Excel is very good. What is one plus one?,chat,1.000000,False,False,0.0000,keyword_math
2026-07-13T13:01:31Z,hey please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-13T13:50:41Z,hi there good morning how are you today,chat,0.998974,False,False,0.8109,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T13:51:07Z,could you tell me who invented school bags,chat,0.998062,False,False,0.2881,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T13:51:24Z,open Notepad for me,system,0.935582,True,False,0.2914,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T13:52:32Z,"Okay, thank you for that third class",system,0.923178,True,False,0.2713,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T13:52:49Z,"Okay, what is two plus two equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-13T13:53:55Z,Hello I would like to open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-13T13:54:39Z,hello please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-13T14:01:36Z,hello how are you today,chat,0.999650,False,False,0.3275,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:02:00Z,thank you for information could you tell me who invented school bag,chat,0.997242,False,False,0.3173,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:02:14Z,open Notepad,system,0.873862,True,False,0.2805,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:02:55Z,"Hello, can you tell me today's date?",chat,0.997919,False,False,0.3299,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:03:17Z,"Hello, can you tell me the time today?",chat,0.998004,False,False,0.2166,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:03:43Z,hi nihao Simone Walter Martin,chat,0.999635,False,False,0.2446,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:03:57Z,"Hello, what should I call you?",chat,0.999219,False,False,0.2862,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:04:12Z,"Okay, then tell me what two plus two equals.",chat,1.000000,False,False,0.0000,keyword_math
2026-07-13T14:07:13Z,hello please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-13T14:13:14Z,hello please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-13T14:57:12Z,hi there how are you today,chat,0.999673,False,False,0.3006,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:57:25Z,please tell me who invented school bag,chat,0.984200,False,False,0.2420,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:57:48Z,thank you for information now open Notepad,system,0.885037,True,False,0.2891,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:58:17Z,"Hi, may I ask what is science?",chat,0.993493,False,False,0.2352,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T14:58:37Z,"Okay, what is two plus two equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-13T15:00:09Z,hi please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-13T15:04:26Z,hi please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-13T15:26:08Z,hi there good morning how are you,chat,0.999092,False,False,0.2546,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T15:26:24Z,could you tell me who invented school bag,chat,0.998914,False,False,0.2106,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T15:26:39Z,open Notepad for me,system,0.935582,True,False,0.2234,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T15:27:19Z,"Hi, can you tell me what science is?",chat,0.997702,False,False,0.2360,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-13T15:27:38Z,"Okay, so what is two plus two equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-13T15:28:13Z,What is 520 multiplied by zero?,chat,1.000000,False,False,0.0000,keyword_math
2026-07-13T15:30:33Z,good morning please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-13T15:34:52Z,hi please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-14T00:01:17Z,hi good morning how are you,chat,0.999069,False,False,3.2263,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-14T00:23:34Z,hi good morning how are you today,chat,0.998947,False,False,0.5224,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-14T00:23:47Z,great could you tell me who invented telephone,chat,0.990678,False,False,0.8791,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-14T00:23:59Z,thank you for your information open Notepad,system,0.888372,True,False,0.2662,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-14T00:24:31Z,"Hi, may I ask what is science?",chat,0.993493,False,False,0.3532,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-14T00:24:49Z,"Okay, what is two plus two equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-14T00:26:00Z,hello please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-14T00:30:11Z,hi please open WhatsApp,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-14T00:32:55Z,hello could you open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
2026-07-14T03:20:20Z,hello how are you today,chat,0.999650,False,False,3.3857,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-14T03:20:36Z,could you tell me who invented school bag,chat,0.998914,False,False,0.6415,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-14T03:20:51Z,thank you for information please open Notepad,system,0.899475,True,False,0.8114,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-14T03:21:18Z,"Hello, may I ask what is science?",chat,0.990522,False,False,0.2451,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
2026-07-14T03:21:36Z,"Okay, what is two plus two equal to?",chat,1.000000,False,False,0.0000,keyword_math
2026-07-14T03:22:31Z,hi there please open YouTube,system,1.000000,True,False,0.0000,keyword_open_site
